loan_id,customer_id,product_type,risk_grade,loan_amount,tenure_months,acquisition_channel,default_flag,loan_status,default_probability,risk_category,segment_name,stress_score,early_stress_flag,income_to_emi,credit_bureau_score,dpd_max,payment_ratio
LOAN000159,CUST01650,SME Working Capital,D,500000,18,DSA Agent,0,Closed,0.0002328917,Low Risk,Emerging Borrowers,0.0076,0,0.9879245625737156,596.0,3.0,0.9978
LOAN000160,CUST04812,BNPL,D,5000,1,Partner App,0,Closed,0.00013129294,Low Risk,High Risk Borrowers,0.1541,1,8.393005017292635,629.0,21.0,0.4816
LOAN000161,CUST00960,BNPL,D,10000,6,Organic App,0,Closed,0.00034575665,Low Risk,High Risk Borrowers,0.3349,1,15.763424113356558,612.0,69.0,0.487
LOAN000162,CUST00066,Personal Loan,C,50000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0048,0,19.2516072652522,690.0,2.0,1.0
LOAN000163,CUST02523,BNPL,D,5000,3,DSA Agent,0,Active,0.00016148589,Low Risk,High Risk Borrowers,0.5114,1,16.19304853301264,573.0,42.0,0.3636
LOAN000164,CUST00176,BNPL,C,15000,3,DSA Agent,0,Closed,0.0001315915,Low Risk,Emerging Borrowers,0.0667,0,18.346655088793824,685.0,0.0,0.6667
LOAN000165,CUST04363,Personal Loan,D,25000,18,DSA Agent,1,Defaulted,0.99978584,Critical Risk,High Risk Borrowers,0.411,0,11.979928512225063,591.0,93.0,0.6066
LOAN000166,CUST03994,Personal Loan,B,150000,18,DSA Agent,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,3.309134035217137,740.0,2.0,1.0
LOAN000167,CUST03717,Personal Loan,C,100000,36,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.012,0,3.721612567698062,632.0,5.0,1.0
LOAN000168,CUST00001,SME Working Capital,D,300000,18,Partner App,1,Defaulted,0.99982077,Critical Risk,High Risk Borrowers,0.4715,0,4.5480902177292535,633.0,104.0,0.5936
LOAN000169,CUST01022,BNPL,C,10000,9,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,21.755282835887705,792.0,3.0,1.0
LOAN000170,CUST02728,SME Working Capital,D,500000,24,Organic App,0,Active,0.00029710037,Low Risk,Emerging Borrowers,0.0024,0,0.7524833634012488,598.0,1.0,1.0
LOAN000171,CUST01675,SME Working Capital,C,500000,18,Partner App,0,Active,0.00038156973,Low Risk,High Risk Borrowers,0.2982,0,1.1214574478623376,627.0,82.0,0.771
LOAN000172,CUST01455,BNPL,D,20000,1,Paid Ad,0,Closed,0.00015918413,Low Risk,Emerging Borrowers,0.0,0,5.76046652897582,626.0,0.0,1.0
LOAN000173,CUST03938,Personal Loan,D,50000,24,DSA Agent,0,Closed,0.00016355232,Low Risk,Emerging Borrowers,0.0048,0,12.687631937447703,614.0,2.0,1.0
LOAN000174,CUST03801,SME Working Capital,B,750000,18,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,1.3722513656954909,652.0,0.0,1.0
LOAN000175,CUST02735,BNPL,B,20000,3,Partner App,0,Closed,0.00013129294,Low Risk,High Risk Borrowers,0.4641,1,4.43908738539416,755.0,33.0,0.4924
LOAN000176,CUST02674,BNPL,C,20000,1,Partner App,0,Closed,0.00013541951,Low Risk,Emerging Borrowers,0.0,0,4.11699705385487,656.0,0.0,1.0
LOAN000177,CUST03430,BNPL,C,5000,3,DSA Agent,0,Closed,0.0001315915,Low Risk,Stressed Borrowers,0.0691,0,53.66645381130794,698.0,1.0,0.6667
LOAN000178,CUST03486,Personal Loan,C,25000,18,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0026,0,14.089379243996548,728.0,1.0,0.9989
LOAN000179,CUST01993,Personal Loan,B,100000,24,Partner App,1,Defaulted,0.99979,Critical Risk,High Risk Borrowers,0.3716,0,10.269366120223475,719.0,94.0,0.7023
LOAN000180,CUST03640,BNPL,D,30000,12,Organic App,0,Closed,0.000831693,Low Risk,High Risk Borrowers,0.3605,0,12.92659251299318,645.0,87.0,0.6289
LOAN000181,CUST03566,SME Working Capital,D,200000,6,DSA Agent,0,Closed,0.0005374272,Low Risk,High Risk Borrowers,0.2685,1,0.6886330090643474,640.0,50.0,0.5908
LOAN000182,CUST03478,Personal Loan,D,100000,48,Partner App,0,Active,0.00023722395,Low Risk,Emerging Borrowers,0.0073,0,12.721655858725878,618.0,3.0,0.9996
LOAN000183,CUST02840,SME Working Capital,D,200000,12,Paid Ad,1,Defaulted,0.9997558,Critical Risk,High Risk Borrowers,0.3707,0,3.1089304049332345,630.0,97.0,0.6439
LOAN000184,CUST03244,Personal Loan,B,200000,36,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0072,0,6.027625617868961,731.0,3.0,1.0
LOAN000185,CUST00384,BNPL,B,20000,6,DSA Agent,0,Closed,0.00013129294,Low Risk,Prime Borrowers,0.1945,0,8.527753880720509,718.0,38.0,0.65
LOAN000186,CUST02192,Personal Loan,B,50000,18,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,13.160574425296575,742.0,3.0,1.0
LOAN000187,CUST03267,SME Working Capital,A,200000,12,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0051,0,2.123398541972055,750.0,2.0,0.9983
LOAN000188,CUST01222,Personal Loan,D,75000,24,DSA Agent,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0024,0,9.282386191265957,571.0,1.0,1.0
LOAN000189,CUST02474,Personal Loan,B,75000,48,Partner App,0,Active,0.0002305188,Low Risk,Prime Borrowers,0.0121,0,38.02100988528528,724.0,5.0,0.9996
LOAN000190,CUST01830,SME Working Capital,B,300000,12,Organic App,0,Closed,0.00013541951,Low Risk,Prime Borrowers,0.0031,0,2.533938412972926,673.0,1.0,0.9967
LOAN000191,CUST03363,BNPL,C,20000,3,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,4.754753742515978,807.0,0.0,1.0
LOAN000192,CUST00551,Personal Loan,D,200000,48,Partner App,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0049,0,4.180608469931634,607.0,2.0,0.9996
LOAN000193,CUST01064,SME Working Capital,B,300000,24,DSA Agent,1,Defaulted,0.9997826,Critical Risk,High Risk Borrowers,0.4992,0,2.4261471226557183,663.0,96.0,0.5249
LOAN000194,CUST04135,BNPL,B,5000,3,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0013,0,22.91503637259766,711.0,0.0,0.9933
LOAN000195,CUST00402,Personal Loan,B,50000,18,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,13.239100413117146,713.0,3.0,1.0
LOAN000196,CUST04444,BNPL,D,15000,3,DSA Agent,0,Closed,0.00013846108,Low Risk,High Risk Borrowers,0.3913,1,14.49765139865505,648.0,41.0,0.619
LOAN000197,CUST04181,Personal Loan,C,75000,24,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0074,0,14.99757677513012,604.0,3.0,0.9992
LOAN000198,CUST02630,SME Working Capital,D,200000,12,Partner App,0,Closed,0.00036184367,Low Risk,High Risk Borrowers,0.3262,0,2.487564605186452,533.0,83.0,0.6983
LOAN000199,CUST03987,BNPL,C,5000,6,Organic App,0,Closed,0.00076135015,Low Risk,Stressed Borrowers,0.261,0,65.03876081100707,686.0,62.0,0.6057
LOAN000200,CUST03825,Personal Loan,D,100000,24,DSA Agent,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0122,0,7.037815921920176,563.0,5.0,0.9992
LOAN000201,CUST03664,Personal Loan,B,100000,24,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.012,0,13.916946687347693,705.0,5.0,1.0
LOAN000202,CUST04195,SME Working Capital,B,500000,12,Paid Ad,0,Closed,0.00013541951,Low Risk,Prime Borrowers,0.0027,0,1.3138332900203418,673.0,1.0,0.9983
LOAN000203,CUST04555,Personal Loan,C,50000,18,DSA Agent,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0074,0,10.291096701516272,590.0,3.0,0.9989
LOAN000204,CUST00525,Personal Loan,C,50000,36,Organic App,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0048,0,10.086398564056744,639.0,2.0,1.0
LOAN000205,CUST00919,Personal Loan,C,50000,24,Partner App,0,Active,0.0001315915,Low Risk,Emerging Borrowers,0.0003,0,23.7383367928378,657.0,0.0,0.9983
LOAN000206,CUST02584,BNPL,B,20000,3,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,10.673600450406168,712.0,0.0,1.0
LOAN000207,CUST04135,Personal Loan,B,75000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.012,0,14.514698928991727,711.0,5.0,1.0
LOAN000208,CUST02906,Personal Loan,A,50000,12,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,14.367744867804332,766.0,1.0,1.0
LOAN000209,CUST01236,SME Working Capital,D,200000,36,DSA Agent,1,Defaulted,0.99802977,Critical Risk,High Risk Borrowers,0.286,0,2.5420548509006102,609.0,76.0,0.7609
LOAN000210,CUST01177,Personal Loan,B,50000,48,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0074,0,30.8013883025633,685.0,3.0,0.9992
LOAN000211,CUST02827,Personal Loan,D,75000,36,Partner App,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0048,0,12.54846551312467,548.0,2.0,1.0
LOAN000212,CUST00356,BNPL,D,20000,3,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,1.4258038960678945,690.0,1.0,1.0
LOAN000213,CUST00412,BNPL,D,30000,9,Partner App,0,Closed,0.0006967653,Low Risk,High Risk Borrowers,0.2758,0,3.4452967921654896,591.0,63.0,0.5992
LOAN000214,CUST02251,BNPL,D,20000,9,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0246,0,31.967452290976752,643.0,1.0,0.8889
LOAN000215,CUST03962,Personal Loan,A,50000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0122,0,20.737903114333307,772.0,5.0,0.9989
LOAN000216,CUST03851,Personal Loan,C,75000,18,Paid Ad,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0074,0,5.861970335460462,666.0,3.0,0.9989
LOAN000217,CUST04610,Personal Loan,C,150000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0048,0,6.004533436071421,628.0,2.0,1.0
LOAN000218,CUST03412,Personal Loan,D,25000,48,Paid Ad,0,Active,0.000224944,Low Risk,Stressed Borrowers,0.012,0,95.93380642969925,548.0,5.0,1.0
LOAN000219,CUST01214,BNPL,B,10000,3,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,7.821034925591854,742.0,0.0,1.0
LOAN000220,CUST00377,Personal Loan,B,50000,24,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0002,0,13.297571371471545,736.0,0.0,0.9992
LOAN000221,CUST01986,SME Working Capital,D,300000,12,Organic App,0,Closed,0.00015347413,Low Risk,Emerging Borrowers,0.012,0,0.5137350159912496,687.0,5.0,1.0
LOAN000222,CUST00954,Personal Loan,C,50000,36,DSA Agent,0,Active,0.00024655258,Low Risk,Emerging Borrowers,0.012,0,28.920111183515807,655.0,5.0,1.0
LOAN000223,CUST02709,Personal Loan,A,100000,48,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0073,0,20.201395578897465,786.0,3.0,0.9996
LOAN000224,CUST04549,BNPL,C,10000,3,DSA Agent,0,Active,0.00013129294,Low Risk,High Risk Borrowers,0.2182,1,14.556292983859198,686.0,25.0,0.2091
LOAN000225,CUST04764,Personal Loan,D,50000,48,Organic App,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0049,0,26.574066200134,562.0,2.0,0.9996
LOAN000226,CUST00968,Personal Loan,C,75000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,15.184012178312578,646.0,3.0,1.0
LOAN000227,CUST00935,Personal Loan,D,50000,18,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0024,0,11.394043538764812,535.0,1.0,1.0
LOAN000228,CUST03081,SME Working Capital,D,200000,6,DSA Agent,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,0.9398572258444294,639.0,0.0,1.0
LOAN000229,CUST03105,Personal Loan,B,75000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,6.605936693791923,697.0,3.0,1.0
LOAN000230,CUST03559,SME Working Capital,C,200000,24,Paid Ad,0,Active,0.00014023292,Low Risk,Emerging Borrowers,0.0074,0,7.253416989969949,667.0,3.0,0.9992
LOAN000231,CUST03616,Personal Loan,D,25000,36,Partner App,1,Defaulted,0.99985194,Critical Risk,High Risk Borrowers,0.3484,0,31.91769692978733,649.0,93.0,0.7174
LOAN000232,CUST01576,SME Working Capital,C,750000,36,DSA Agent,0,Active,0.0002305188,Low Risk,Emerging Borrowers,0.0074,0,1.7573516608506194,639.0,3.0,0.9989
LOAN000233,CUST01176,Personal Loan,C,100000,24,Organic App,0,Active,0.00014598182,Low Risk,Emerging Borrowers,0.0,0,5.377935128215386,656.0,0.0,1.0
LOAN000234,CUST04300,BNPL,D,10000,3,Organic App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,5.6561370939903055,573.0,0.0,1.0
LOAN000235,CUST01410,BNPL,C,30000,6,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,6.535049408986338,693.0,1.0,1.0
LOAN000236,CUST01454,BNPL,D,10000,9,Partner App,0,Active,0.0006788248,Low Risk,Stressed Borrowers,0.0024,0,63.50709471420753,636.0,1.0,1.0
LOAN000237,CUST04514,BNPL,B,5000,1,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,8.396515272419197,744.0,0.0,1.0
LOAN000238,CUST01963,BNPL,D,10000,3,Partner App,0,Active,0.00013129294,Low Risk,High Risk Borrowers,0.1625,1,5.909794165151156,690.0,25.0,0.4876
LOAN000239,CUST00771,Personal Loan,A,200000,36,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0049,0,7.088893344047395,750.0,2.0,0.9994
LOAN000240,CUST02247,BNPL,D,15000,3,DSA Agent,0,Closed,0.00013129294,Low Risk,High Risk Borrowers,0.3881,1,10.649913079713368,583.0,32.0,0.5268
LOAN000241,CUST04251,BNPL,C,15000,9,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0246,0,25.34841814832388,665.0,1.0,0.8889
LOAN000242,CUST01058,Personal Loan,C,50000,36,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0049,0,15.859884775787044,610.0,2.0,0.9994
LOAN000243,CUST00082,BNPL,B,5000,3,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,16.7081492255124,708.0,1.0,1.0
LOAN000244,CUST03214,Personal Loan,C,75000,48,Organic App,0,Active,0.00024655258,Low Risk,Emerging Borrowers,0.0024,0,23.17296086673901,685.0,1.0,1.0
LOAN000245,CUST04246,BNPL,D,10000,3,DSA Agent,0,Closed,0.00016067154,Low Risk,Emerging Borrowers,0.0024,0,3.172795623388408,501.0,1.0,1.0
LOAN000246,CUST03121,Personal Loan,B,25000,48,Paid Ad,0,Active,0.000224944,Low Risk,Stressed Borrowers,0.0074,0,136.4167654482586,744.0,3.0,0.9992
LOAN000247,CUST01811,Personal Loan,B,150000,18,Paid Ad,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,3.3881462621360416,669.0,2.0,1.0
LOAN000248,CUST00185,BNPL,C,5000,6,DSA Agent,0,Active,0.00016673448,Low Risk,Stressed Borrowers,0.0048,0,129.91284534735198,710.0,2.0,1.0
LOAN000249,CUST01748,SME Working Capital,C,200000,24,Partner App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,4.46929117599703,705.0,0.0,1.0
LOAN000250,CUST04505,Personal Loan,B,50000,36,DSA Agent,0,Active,0.000224944,Low Risk,Prime Borrowers,0.005,0,25.66354320093772,713.0,2.0,0.9989
LOAN000251,CUST04176,Personal Loan,B,75000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,8.304436425930582,744.0,2.0,1.0
LOAN000252,CUST01127,Personal Loan,B,75000,36,Paid Ad,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0072,0,20.53568630510755,736.0,3.0,1.0
LOAN000253,CUST03357,Personal Loan,C,50000,12,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0024,0,11.445138035167927,602.0,1.0,1.0
LOAN000254,CUST01988,SME Working Capital,C,750000,24,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0074,0,1.1281054340807453,590.0,3.0,0.9992
LOAN000255,CUST03918,Personal Loan,C,50000,24,Organic App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.005,0,6.410246524407547,680.0,2.0,0.9992
LOAN000256,CUST03877,SME Working Capital,C,500000,18,DSA Agent,0,Active,0.0001315915,Low Risk,Emerging Borrowers,0.005,0,1.6167248292350405,692.0,2.0,0.9989
LOAN000257,CUST00271,SME Working Capital,B,300000,18,Paid Ad,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,1.0934751880876974,683.0,2.0,1.0
LOAN000258,CUST00875,BNPL,C,10000,6,DSA Agent,0,Closed,0.0001284088,Low Risk,Stressed Borrowers,0.0031,0,50.238554408326,681.0,1.0,0.9967
LOAN000259,CUST04164,Personal Loan,B,200000,36,Partner App,1,Defaulted,0.99982315,Critical Risk,High Risk Borrowers,0.2908,0,7.840617912999126,707.0,92.0,0.8436
LOAN000260,CUST01835,BNPL,D,15000,1,Paid Ad,0,Closed,0.00016722566,Low Risk,Emerging Borrowers,0.0715,0,1.532748219896559,541.0,5.0,0.7027
LOAN000261,CUST02339,SME Working Capital,D,300000,36,DSA Agent,0,Active,0.0003636048,Low Risk,Emerging Borrowers,0.0072,0,1.870781352215968,591.0,3.0,1.0
LOAN000262,CUST00038,Personal Loan,D,50000,48,Organic App,0,Active,0.0023292678,Low Risk,Stressed Borrowers,0.0073,0,59.2954899709339,626.0,3.0,0.9996
LOAN000263,CUST03906,SME Working Capital,D,200000,6,DSA Agent,0,Closed,0.00013129294,Low Risk,High Risk Borrowers,0.252,0,1.3639690891956031,644.0,45.0,0.6133
LOAN000264,CUST03518,Personal Loan,D,50000,24,Paid Ad,0,Active,0.00014023292,Low Risk,Emerging Borrowers,0.0122,0,23.887483401275414,623.0,5.0,0.9992
LOAN000265,CUST03064,Personal Loan,D,100000,36,Partner App,1,Defaulted,0.99985194,Critical Risk,High Risk Borrowers,0.4443,0,9.062345827181888,649.0,99.0,0.6142
LOAN000266,CUST03079,SME Working Capital,B,200000,12,Organic App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0072,0,3.736957657676157,690.0,3.0,1.0
LOAN000267,CUST04388,BNPL,D,10000,6,Paid Ad,0,Closed,0.0007920431,Low Risk,High Risk Borrowers,0.2281,0,24.43082777550215,584.0,46.0,0.745
LOAN000268,CUST03073,BNPL,D,10000,6,Paid Ad,0,Closed,0.001746446,Low Risk,High Risk Borrowers,0.5703,1,27.560870541791427,547.0,51.0,0.4524
LOAN000269,CUST01384,Personal Loan,D,150000,18,DSA Agent,1,Defaulted,0.99982077,Critical Risk,High Risk Borrowers,0.4116,0,2.76616548123281,626.0,90.0,0.5683
LOAN000270,CUST03919,SME Working Capital,D,300000,12,DSA Agent,0,Active,0.00017025704,Low Risk,Emerging Borrowers,0.0024,0,0.5766948494500964,560.0,1.0,1.0
LOAN000271,CUST00183,Personal Loan,D,150000,36,Paid Ad,0,Active,0.000224944,Low Risk,Emerging Borrowers,0.0048,0,7.266433604752703,567.0,2.0,1.0
LOAN000272,CUST01365,BNPL,C,15000,6,Paid Ad,0,Closed,0.00013129294,Low Risk,Prime Borrowers,0.2181,0,12.1233889119104,683.0,39.0,0.7109
LOAN000273,CUST02695,SME Working Capital,D,300000,24,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.012,0,1.7696891573785516,636.0,5.0,1.0
LOAN000274,CUST03914,Personal Loan,A,75000,48,Paid Ad,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0073,0,16.0508577990879,760.0,3.0,0.9996
LOAN000275,CUST02306,BNPL,D,5000,1,DSA Agent,0,Closed,0.00016722566,Low Risk,High Risk Borrowers,0.1468,1,3.018574346007974,608.0,26.0,0.5778
LOAN000276,CUST01788,Personal Loan,B,150000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0073,0,11.95070762082232,736.0,3.0,0.9994
LOAN000277,CUST03407,Personal Loan,B,100000,36,Paid Ad,0,Active,0.000224944,Low Risk,Prime Borrowers,0.012,0,2.783417733275687,688.0,5.0,1.0
LOAN000278,CUST04243,Personal Loan,D,75000,36,Partner App,0,Active,0.0007370857,Low Risk,Emerging Borrowers,0.0074,0,4.425830361520504,490.0,3.0,0.9989
LOAN000279,CUST02488,Personal Loan,C,100000,18,Organic App,1,Defaulted,0.99978584,Critical Risk,High Risk Borrowers,0.3411,0,4.759523918710807,655.0,93.0,0.7438
LOAN000280,CUST04043,BNPL,D,10000,9,DSA Agent,0,Closed,0.00034575665,Low Risk,High Risk Borrowers,0.3728,0,43.78590136360087,639.0,70.0,0.5316
LOAN000281,CUST00085,BNPL,B,10000,12,DSA Agent,0,Closed,0.0001284088,Low Risk,Stressed Borrowers,0.0048,0,54.49025718684054,762.0,2.0,1.0
LOAN000282,CUST00613,Personal Loan,C,75000,18,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,9.449183013096118,625.0,2.0,1.0
LOAN000283,CUST01682,BNPL,D,30000,6,Paid Ad,0,Closed,0.0005264327,Low Risk,High Risk Borrowers,0.5562,1,2.328331850162048,561.0,64.0,0.4038
LOAN000284,CUST02953,Personal Loan,C,100000,24,Partner App,0,Active,0.0001315915,Low Risk,Emerging Borrowers,0.0072,0,17.107004859975405,693.0,3.0,1.0
LOAN000285,CUST02865,BNPL,D,30000,1,DSA Agent,0,Closed,0.0001345471,Low Risk,Emerging Borrowers,0.0307,0,3.376117268501976,615.0,0.0,0.8466
LOAN000286,CUST02077,BNPL,C,10000,1,Paid Ad,0,Closed,0.0001315915,Low Risk,Emerging Borrowers,0.0,0,7.243394696094551,697.0,0.0,1.0
LOAN000287,CUST01165,SME Working Capital,B,300000,12,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0058,0,2.3601256419037626,726.0,2.0,0.995
LOAN000288,CUST03553,BNPL,D,5000,9,Organic App,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0,0,37.20520788903087,670.0,0.0,1.0
LOAN000289,CUST00249,Personal Loan,B,25000,24,Organic App,0,Active,0.00038156973,Low Risk,Prime Borrowers,0.3036,0,15.159337927233729,690.0,81.0,0.7457
LOAN000290,CUST02888,SME Working Capital,D,200000,24,Organic App,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.3947,0,2.417727134095069,541.0,91.0,0.6375
LOAN000291,CUST01797,Personal Loan,D,200000,48,Organic App,0,Active,0.00041273082,Low Risk,Emerging Borrowers,0.0049,0,3.679636457121144,525.0,2.0,0.9996
LOAN000292,CUST02139,SME Working Capital,C,300000,12,DSA Agent,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,1.1049466008603697,610.0,2.0,1.0
LOAN000293,CUST04706,SME Working Capital,C,200000,18,Partner App,0,Closed,0.0001284088,Low Risk,Emerging Borrowers,0.0048,0,2.2603697568823677,719.0,2.0,1.0
LOAN000294,CUST03736,Personal Loan,B,75000,12,DSA Agent,0,Closed,0.00013776284,Low Risk,Prime Borrowers,0.0024,0,6.791923031647021,731.0,1.0,1.0
LOAN000295,CUST01572,Personal Loan,D,100000,18,Paid Ad,1,Defaulted,0.9998233,Critical Risk,High Risk Borrowers,0.4233,0,6.073552944057848,574.0,90.0,0.5401
LOAN000296,CUST01833,Personal Loan,A,75000,18,Organic App,0,Active,0.0004978051,Low Risk,Prime Borrowers,0.3161,0,5.780730727618967,790.0,75.0,0.6891
LOAN000297,CUST02654,Personal Loan,B,200000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0049,0,10.902030657174633,684.0,2.0,0.9994
LOAN000298,CUST03892,BNPL,B,20000,3,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,4.953146581672796,720.0,0.0,1.0
LOAN000299,CUST00759,SME Working Capital,B,300000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0072,0,3.038636916533148,704.0,3.0,1.0
LOAN000300,CUST01188,SME Working Capital,D,200000,6,Partner App,0,Closed,0.000672915,Low Risk,High Risk Borrowers,0.3173,1,0.4593466847464963,580.0,53.0,0.5497
LOAN000301,CUST03912,BNPL,B,15000,3,Partner App,0,Closed,0.0001284088,Low Risk,Prime Borrowers,0.0,0,7.265824899363883,710.0,0.0,1.0
LOAN000302,CUST04378,Personal Loan,C,50000,36,Partner App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0073,0,7.51699929651868,634.0,3.0,0.9994
LOAN000303,CUST03065,SME Working Capital,B,500000,36,Organic App,0,Active,0.000224944,Low Risk,Prime Borrowers,0.0072,0,1.495161842847977,727.0,3.0,1.0
LOAN000304,CUST04998,BNPL,D,10000,6,Partner App,0,Closed,0.00016355232,Low Risk,Emerging Borrowers,0.0,0,8.085468046040214,591.0,0.0,1.0
LOAN000305,CUST04840,Personal Loan,B,50000,18,Partner App,0,Active,0.0001284088,Low Risk,Prime Borrowers,0.0048,0,15.740946665790288,665.0,2.0,1.0
LOAN000306,CUST03671,SME Working Capital,C,300000,12,DSA Agent,0,Active,0.0001284088,Low Risk,Emerging Borrowers,0.0123,0,2.0403201618717204,671.0,5.0,0.9983
